date,close_price,symbol,simple_name
2019-11-05T00:00:00Z,257.130000,AAPL,Apple
2019-11-06T00:00:00Z,257.240000,AAPL,Apple
2019-11-07T00:00:00Z,259.430000,AAPL,Apple
2019-11-08T00:00:00Z,260.140000,AAPL,Apple
2019-11-11T00:00:00Z,262.200000,AAPL,Apple
2019-11-12T00:00:00Z,261.960000,AAPL,Apple
2019-11-13T00:00:00Z,264.470000,AAPL,Apple
2019-11-14T00:00:00Z,262.640000,AAPL,Apple
2019-11-15T00:00:00Z,265.760000,AAPL,Apple
2019-11-18T00:00:00Z,267.100000,AAPL,Apple
2019-11-19T00:00:00Z,266.290000,AAPL,Apple
2019-11-20T00:00:00Z,263.190000,AAPL,Apple
2019-11-21T00:00:00Z,262.010000,AAPL,Apple
2019-11-22T00:00:00Z,261.780000,AAPL,Apple
2019-11-25T00:00:00Z,266.370000,AAPL,Apple
2019-11-26T00:00:00Z,264.290000,AAPL,Apple
2019-11-27T00:00:00Z,267.840000,AAPL,Apple
2019-11-29T00:00:00Z,267.250000,AAPL,Apple
2019-12-02T00:00:00Z,264.160000,AAPL,Apple
2019-12-03T00:00:00Z,259.450000,AAPL,Apple
2019-12-04T00:00:00Z,261.740000,AAPL,Apple
2019-12-05T00:00:00Z,265.580000,AAPL,Apple
2019-12-06T00:00:00Z,270.710000,AAPL,Apple
2019-12-09T00:00:00Z,266.920000,AAPL,Apple
2019-12-10T00:00:00Z,268.480000,AAPL,Apple
2019-12-11T00:00:00Z,270.770000,AAPL,Apple
2019-12-12T00:00:00Z,271.460000,AAPL,Apple
2019-12-13T00:00:00Z,275.150000,AAPL,Apple
2019-12-16T00:00:00Z,279.860000,AAPL,Apple
2019-12-17T00:00:00Z,280.410000,AAPL,Apple
2019-12-18T00:00:00Z,279.740000,AAPL,Apple
2019-12-19T00:00:00Z,280.020000,AAPL,Apple
2019-12-20T00:00:00Z,279.440000,AAPL,Apple
2019-12-23T00:00:00Z,284.000000,AAPL,Apple
2019-12-24T00:00:00Z,284.270000,AAPL,Apple
2019-12-26T00:00:00Z,289.910000,AAPL,Apple
2019-12-27T00:00:00Z,289.800000,AAPL,Apple
2019-12-30T00:00:00Z,291.520000,AAPL,Apple
2019-12-31T00:00:00Z,293.650000,AAPL,Apple
2020-01-02T00:00:00Z,300.350000,AAPL,Apple
2020-01-03T00:00:00Z,297.430000,AAPL,Apple
2020-01-06T00:00:00Z,299.800000,AAPL,Apple
2020-01-07T00:00:00Z,298.390000,AAPL,Apple
2020-01-08T00:00:00Z,303.190000,AAPL,Apple
2020-01-09T00:00:00Z,309.630000,AAPL,Apple
2020-01-10T00:00:00Z,310.330000,AAPL,Apple
2020-01-13T00:00:00Z,316.960000,AAPL,Apple
2020-01-14T00:00:00Z,312.680000,AAPL,Apple
2020-01-15T00:00:00Z,311.340000,AAPL,Apple
2020-01-16T00:00:00Z,315.240000,AAPL,Apple
2020-01-17T00:00:00Z,318.730000,AAPL,Apple
2020-01-21T00:00:00Z,316.570000,AAPL,Apple
2020-01-22T00:00:00Z,317.700000,AAPL,Apple
2020-01-23T00:00:00Z,319.230000,AAPL,Apple
2020-01-24T00:00:00Z,318.310000,AAPL,Apple
2020-01-27T00:00:00Z,308.950000,AAPL,Apple
2020-01-28T00:00:00Z,317.690000,AAPL,Apple
2020-01-29T00:00:00Z,324.340000,AAPL,Apple
2020-01-30T00:00:00Z,323.870000,AAPL,Apple
2020-01-31T00:00:00Z,309.510000,AAPL,Apple
2020-02-03T00:00:00Z,308.660000,AAPL,Apple
2020-02-04T00:00:00Z,318.850000,AAPL,Apple
2020-02-05T00:00:00Z,321.450000,AAPL,Apple
2020-02-06T00:00:00Z,325.210000,AAPL,Apple
2020-02-07T00:00:00Z,320.030000,AAPL,Apple
2020-02-10T00:00:00Z,321.550000,AAPL,Apple
2020-02-11T00:00:00Z,319.610000,AAPL,Apple
2020-02-12T00:00:00Z,327.200000,AAPL,Apple
2020-02-13T00:00:00Z,324.870000,AAPL,Apple
2020-02-14T00:00:00Z,324.950000,AAPL,Apple
2020-02-18T00:00:00Z,319.000000,AAPL,Apple
2020-02-19T00:00:00Z,323.620000,AAPL,Apple
2020-02-20T00:00:00Z,320.300000,AAPL,Apple
2020-02-21T00:00:00Z,313.050000,AAPL,Apple
2020-02-24T00:00:00Z,298.180000,AAPL,Apple
2020-02-25T00:00:00Z,288.080000,AAPL,Apple
2020-02-26T00:00:00Z,292.650000,AAPL,Apple
2020-02-27T00:00:00Z,273.520000,AAPL,Apple
2020-02-28T00:00:00Z,273.360000,AAPL,Apple
2020-03-02T00:00:00Z,298.810000,AAPL,Apple
2020-03-03T00:00:00Z,289.320000,AAPL,Apple
2020-03-04T00:00:00Z,302.740000,AAPL,Apple
2020-03-05T00:00:00Z,292.920000,AAPL,Apple
2020-03-06T00:00:00Z,289.030000,AAPL,Apple
2020-03-09T00:00:00Z,266.170000,AAPL,Apple
2020-03-10T00:00:00Z,285.340000,AAPL,Apple
2020-03-11T00:00:00Z,275.430000,AAPL,Apple
2020-03-12T00:00:00Z,248.230000,AAPL,Apple
2020-03-13T00:00:00Z,277.970000,AAPL,Apple
2020-03-16T00:00:00Z,242.210000,AAPL,Apple
2020-03-17T00:00:00Z,252.860000,AAPL,Apple
2020-03-18T00:00:00Z,246.670000,AAPL,Apple
2020-03-19T00:00:00Z,244.780000,AAPL,Apple
2020-03-20T00:00:00Z,229.240000,AAPL,Apple
2020-03-23T00:00:00Z,224.370000,AAPL,Apple
2020-03-24T00:00:00Z,246.880000,AAPL,Apple
2020-03-25T00:00:00Z,245.520000,AAPL,Apple
2020-03-26T00:00:00Z,258.440000,AAPL,Apple
2020-03-27T00:00:00Z,247.740000,AAPL,Apple
2020-03-30T00:00:00Z,254.810000,AAPL,Apple
2020-03-31T00:00:00Z,254.290000,AAPL,Apple
2020-04-01T00:00:00Z,240.910000,AAPL,Apple
2020-04-02T00:00:00Z,244.930000,AAPL,Apple
2020-04-03T00:00:00Z,241.410000,AAPL,Apple
2020-04-06T00:00:00Z,262.470000,AAPL,Apple
2020-04-07T00:00:00Z,259.430000,AAPL,Apple
2020-04-08T00:00:00Z,266.070000,AAPL,Apple
2020-04-09T00:00:00Z,267.990000,AAPL,Apple
2020-04-13T00:00:00Z,273.250000,AAPL,Apple
2020-04-14T00:00:00Z,287.050000,AAPL,Apple
2020-04-15T00:00:00Z,284.430000,AAPL,Apple
2020-04-16T00:00:00Z,286.690000,AAPL,Apple
2020-04-17T00:00:00Z,282.800000,AAPL,Apple
2020-04-20T00:00:00Z,276.930000,AAPL,Apple
2020-04-21T00:00:00Z,268.370000,AAPL,Apple
2020-04-22T00:00:00Z,276.100000,AAPL,Apple
2020-04-23T00:00:00Z,275.030000,AAPL,Apple
2020-04-24T00:00:00Z,282.970000,AAPL,Apple
2020-04-27T00:00:00Z,283.170000,AAPL,Apple
2020-04-28T00:00:00Z,278.580000,AAPL,Apple
2020-04-29T00:00:00Z,287.730000,AAPL,Apple
2020-04-30T00:00:00Z,293.800000,AAPL,Apple
2020-05-01T00:00:00Z,289.070000,AAPL,Apple
2020-05-04T00:00:00Z,293.160000,AAPL,Apple
2020-05-05T00:00:00Z,297.560000,AAPL,Apple
2020-05-06T00:00:00Z,300.630000,AAPL,Apple
2020-05-07T00:00:00Z,303.740000,AAPL,Apple
2020-05-08T00:00:00Z,310.130000,AAPL,Apple
2020-05-11T00:00:00Z,315.010000,AAPL,Apple
2020-05-12T00:00:00Z,311.410000,AAPL,Apple
2020-05-13T00:00:00Z,307.650000,AAPL,Apple
2019-05-14T00:00:00Z,36.930000,TWTR,Twitter
2019-05-15T00:00:00Z,37.900000,TWTR,Twitter
2019-05-16T00:00:00Z,38.300000,TWTR,Twitter
2019-05-17T00:00:00Z,37.500000,TWTR,Twitter
2019-05-20T00:00:00Z,37.150000,TWTR,Twitter
2019-05-21T00:00:00Z,37.470000,TWTR,Twitter
2019-05-22T00:00:00Z,38.580000,TWTR,Twitter
2019-05-23T00:00:00Z,37.190000,TWTR,Twitter
2019-05-24T00:00:00Z,37.410000,TWTR,Twitter
2019-05-28T00:00:00Z,37.290000,TWTR,Twitter
2019-05-29T00:00:00Z,36.850000,TWTR,Twitter
2019-05-30T00:00:00Z,37.140000,TWTR,Twitter
2019-05-31T00:00:00Z,36.440000,TWTR,Twitter
2019-06-03T00:00:00Z,34.430000,TWTR,Twitter
2019-06-04T00:00:00Z,36.100000,TWTR,Twitter
2019-06-05T00:00:00Z,36.330000,TWTR,Twitter
2019-06-06T00:00:00Z,36.590000,TWTR,Twitter
2019-06-07T00:00:00Z,37.930000,TWTR,Twitter
2019-06-10T00:00:00Z,37.640000,TWTR,Twitter
2019-06-11T00:00:00Z,37.210000,TWTR,Twitter
2019-06-12T00:00:00Z,37.490000,TWTR,Twitter
2019-06-13T00:00:00Z,36.340000,TWTR,Twitter
2019-06-14T00:00:00Z,36.150000,TWTR,Twitter
2019-06-17T00:00:00Z,36.440000,TWTR,Twitter
2019-06-18T00:00:00Z,36.650000,TWTR,Twitter
2019-06-19T00:00:00Z,36.290000,TWTR,Twitter
2019-06-20T00:00:00Z,35.440000,TWTR,Twitter
2019-06-21T00:00:00Z,35.020000,TWTR,Twitter
2019-06-24T00:00:00Z,35.580000,TWTR,Twitter
2019-06-25T00:00:00Z,34.720000,TWTR,Twitter
2019-06-26T00:00:00Z,35.220000,TWTR,Twitter
2019-06-27T00:00:00Z,34.750000,TWTR,Twitter
2019-06-28T00:00:00Z,34.900000,TWTR,Twitter
2019-07-01T00:00:00Z,36.080000,TWTR,Twitter
2019-07-02T00:00:00Z,36.220000,TWTR,Twitter
2019-07-03T00:00:00Z,36.020000,TWTR,Twitter
2019-07-05T00:00:00Z,36.250000,TWTR,Twitter
2019-07-08T00:00:00Z,36.450000,TWTR,Twitter
2019-07-09T00:00:00Z,37.650000,TWTR,Twitter
2019-07-10T00:00:00Z,37.470000,TWTR,Twitter
2019-07-11T00:00:00Z,37.210000,TWTR,Twitter
2019-07-12T00:00:00Z,37.840000,TWTR,Twitter
2019-07-15T00:00:00Z,38.680000,TWTR,Twitter
2019-07-16T00:00:00Z,37.990000,TWTR,Twitter
2019-07-17T00:00:00Z,37.700000,TWTR,Twitter
2019-07-18T00:00:00Z,37.660000,TWTR,Twitter
2019-07-19T00:00:00Z,36.770000,TWTR,Twitter
2019-07-22T00:00:00Z,37.580000,TWTR,Twitter
2019-07-23T00:00:00Z,37.900000,TWTR,Twitter
2019-07-24T00:00:00Z,38.730000,TWTR,Twitter
2019-07-25T00:00:00Z,38.120000,TWTR,Twitter
2019-07-26T00:00:00Z,41.520000,TWTR,Twitter
2019-07-29T00:00:00Z,41.500000,TWTR,Twitter
2019-07-30T00:00:00Z,41.000000,TWTR,Twitter
2019-07-31T00:00:00Z,42.310000,TWTR,Twitter
2019-08-01T00:00:00Z,42.080000,TWTR,Twitter
2019-08-02T00:00:00Z,42.850000,TWTR,Twitter
2019-08-05T00:00:00Z,40.370000,TWTR,Twitter
2019-08-06T00:00:00Z,41.320000,TWTR,Twitter
2019-08-07T00:00:00Z,41.730000,TWTR,Twitter
2019-08-08T00:00:00Z,42.070000,TWTR,Twitter
2019-08-09T00:00:00Z,41.530000,TWTR,Twitter
2019-08-12T00:00:00Z,40.480000,TWTR,Twitter
2019-08-13T00:00:00Z,41.810000,TWTR,Twitter
2019-08-14T00:00:00Z,40.650000,TWTR,Twitter
2019-08-15T00:00:00Z,40.090000,TWTR,Twitter
2019-08-16T00:00:00Z,40.580000,TWTR,Twitter
2019-08-19T00:00:00Z,41.700000,TWTR,Twitter
2019-08-20T00:00:00Z,42.290000,TWTR,Twitter
2019-08-21T00:00:00Z,42.800000,TWTR,Twitter
2019-08-22T00:00:00Z,42.180000,TWTR,Twitter
2019-08-23T00:00:00Z,41.000000,TWTR,Twitter
2019-08-26T00:00:00Z,41.440000,TWTR,Twitter
2019-08-27T00:00:00Z,42.140000,TWTR,Twitter
2019-08-28T00:00:00Z,41.680000,TWTR,Twitter
2019-08-29T00:00:00Z,42.490000,TWTR,Twitter
2019-08-30T00:00:00Z,42.650000,TWTR,Twitter
2019-09-03T00:00:00Z,41.960000,TWTR,Twitter
2019-09-04T00:00:00Z,43.360000,TWTR,Twitter
2019-09-05T00:00:00Z,45.300000,TWTR,Twitter
2019-09-06T00:00:00Z,45.420000,TWTR,Twitter
2019-09-09T00:00:00Z,44.260000,TWTR,Twitter
2019-09-10T00:00:00Z,43.250000,TWTR,Twitter
2019-09-11T00:00:00Z,43.250000,TWTR,Twitter
2019-09-12T00:00:00Z,43.200000,TWTR,Twitter
2019-09-13T00:00:00Z,42.630000,TWTR,Twitter
2019-09-16T00:00:00Z,42.760000,TWTR,Twitter
2019-09-17T00:00:00Z,43.240000,TWTR,Twitter
2019-09-18T00:00:00Z,43.240000,TWTR,Twitter
2019-09-19T00:00:00Z,42.930000,TWTR,Twitter
2019-09-20T00:00:00Z,43.230000,TWTR,Twitter
2019-09-23T00:00:00Z,43.380000,TWTR,Twitter
2019-09-24T00:00:00Z,41.420000,TWTR,Twitter
2019-09-25T00:00:00Z,42.500000,TWTR,Twitter
2019-09-26T00:00:00Z,42.440000,TWTR,Twitter
2019-09-27T00:00:00Z,41.350000,TWTR,Twitter
2019-09-30T00:00:00Z,41.200000,TWTR,Twitter
2019-10-01T00:00:00Z,40.250000,TWTR,Twitter
2019-10-02T00:00:00Z,39.700000,TWTR,Twitter
2019-10-03T00:00:00Z,40.000000,TWTR,Twitter
2019-10-04T00:00:00Z,40.360000,TWTR,Twitter
2019-10-07T00:00:00Z,40.800000,TWTR,Twitter
2019-10-08T00:00:00Z,39.700000,TWTR,Twitter
2019-10-09T00:00:00Z,39.500000,TWTR,Twitter
2019-10-10T00:00:00Z,39.540000,TWTR,Twitter
2019-10-11T00:00:00Z,40.360000,TWTR,Twitter
2019-10-14T00:00:00Z,39.780000,TWTR,Twitter
2019-10-15T00:00:00Z,40.280000,TWTR,Twitter
2019-10-16T00:00:00Z,39.910000,TWTR,Twitter
2019-10-17T00:00:00Z,39.610000,TWTR,Twitter
2019-10-18T00:00:00Z,38.990000,TWTR,Twitter
2019-10-21T00:00:00Z,40.090000,TWTR,Twitter
2019-10-22T00:00:00Z,38.810000,TWTR,Twitter
2019-10-23T00:00:00Z,38.830000,TWTR,Twitter
2019-10-24T00:00:00Z,30.750000,TWTR,Twitter
2019-10-25T00:00:00Z,30.300000,TWTR,Twitter
2019-10-28T00:00:00Z,30.060000,TWTR,Twitter
2019-10-29T00:00:00Z,29.850000,TWTR,Twitter
2019-10-30T00:00:00Z,29.860000,TWTR,Twitter
2019-10-31T00:00:00Z,29.970000,TWTR,Twitter
2019-11-01T00:00:00Z,29.620000,TWTR,Twitter
2019-11-04T00:00:00Z,30.050000,TWTR,Twitter
2019-11-05T00:00:00Z,29.810000,TWTR,Twitter
2019-11-06T00:00:00Z,29.540000,TWTR,Twitter
2019-11-07T00:00:00Z,29.050000,TWTR,Twitter
2019-11-08T00:00:00Z,29.210000,TWTR,Twitter
2019-11-11T00:00:00Z,29.340000,TWTR,Twitter
2019-11-12T00:00:00Z,29.050000,TWTR,Twitter
2019-11-13T00:00:00Z,29.080000,TWTR,Twitter
2019-11-14T00:00:00Z,28.890000,TWTR,Twitter
2019-11-15T00:00:00Z,29.250000,TWTR,Twitter
2019-11-18T00:00:00Z,29.490000,TWTR,Twitter
2019-11-19T00:00:00Z,29.440000,TWTR,Twitter
2019-11-20T00:00:00Z,29.170000,TWTR,Twitter
2019-11-21T00:00:00Z,29.790000,TWTR,Twitter
2019-11-22T00:00:00Z,30.030000,TWTR,Twitter
2019-11-25T00:00:00Z,30.540000,TWTR,Twitter
2019-11-26T00:00:00Z,30.960000,TWTR,Twitter
2019-11-27T00:00:00Z,31.170000,TWTR,Twitter
2019-11-29T00:00:00Z,30.910000,TWTR,Twitter
2019-12-02T00:00:00Z,30.420000,TWTR,Twitter
2019-12-03T00:00:00Z,29.970000,TWTR,Twitter
2019-12-04T00:00:00Z,30.000000,TWTR,Twitter
2019-12-05T00:00:00Z,30.040000,TWTR,Twitter
2019-12-06T00:00:00Z,30.190000,TWTR,Twitter
2019-12-09T00:00:00Z,30.210000,TWTR,Twitter
2019-12-10T00:00:00Z,29.840000,TWTR,Twitter
2019-12-11T00:00:00Z,30.550000,TWTR,Twitter
2019-12-12T00:00:00Z,30.300000,TWTR,Twitter
2019-12-13T00:00:00Z,30.390000,TWTR,Twitter
2019-12-16T00:00:00Z,30.970000,TWTR,Twitter
2019-12-17T00:00:00Z,30.700000,TWTR,Twitter
2019-12-18T00:00:00Z,31.680000,TWTR,Twitter
2019-12-19T00:00:00Z,32.030000,TWTR,Twitter
2019-12-20T00:00:00Z,32.130000,TWTR,Twitter
2019-12-23T00:00:00Z,32.430000,TWTR,Twitter
2019-12-24T00:00:00Z,32.500000,TWTR,Twitter
2019-12-26T00:00:00Z,32.630000,TWTR,Twitter
2019-12-27T00:00:00Z,32.550000,TWTR,Twitter
2019-12-30T00:00:00Z,32.030000,TWTR,Twitter
2019-12-31T00:00:00Z,32.050000,TWTR,Twitter
2020-01-02T00:00:00Z,32.300000,TWTR,Twitter
2020-01-03T00:00:00Z,31.520000,TWTR,Twitter
2020-01-06T00:00:00Z,31.640000,TWTR,Twitter
2020-01-07T00:00:00Z,32.540000,TWTR,Twitter
2020-01-08T00:00:00Z,33.050000,TWTR,Twitter
2020-01-09T00:00:00Z,33.220000,TWTR,Twitter
2020-01-10T00:00:00Z,32.780000,TWTR,Twitter
2020-01-13T00:00:00Z,32.690000,TWTR,Twitter
2020-01-14T00:00:00Z,32.820000,TWTR,Twitter
2020-01-15T00:00:00Z,33.230000,TWTR,Twitter
2020-01-16T00:00:00Z,34.190000,TWTR,Twitter
2020-01-17T00:00:00Z,34.220000,TWTR,Twitter
2020-01-21T00:00:00Z,34.090000,TWTR,Twitter
2020-01-22T00:00:00Z,34.020000,TWTR,Twitter
2020-01-23T00:00:00Z,33.890000,TWTR,Twitter
2020-01-24T00:00:00Z,33.190000,TWTR,Twitter
2020-01-27T00:00:00Z,32.780000,TWTR,Twitter
2020-01-28T00:00:00Z,33.420000,TWTR,Twitter
2020-01-29T00:00:00Z,33.630000,TWTR,Twitter
2020-01-30T00:00:00Z,33.220000,TWTR,Twitter
2020-01-31T00:00:00Z,32.480000,TWTR,Twitter
2020-02-03T00:00:00Z,33.070000,TWTR,Twitter
2020-02-04T00:00:00Z,33.960000,TWTR,Twitter
2020-02-05T00:00:00Z,33.390000,TWTR,Twitter
2020-02-06T00:00:00Z,38.410000,TWTR,Twitter
2020-02-07T00:00:00Z,37.030000,TWTR,Twitter
2020-02-10T00:00:00Z,35.960000,TWTR,Twitter
2020-02-11T00:00:00Z,35.650000,TWTR,Twitter
2020-02-12T00:00:00Z,36.790000,TWTR,Twitter
2020-02-13T00:00:00Z,37.160000,TWTR,Twitter
2020-02-14T00:00:00Z,36.910000,TWTR,Twitter
2020-02-18T00:00:00Z,38.060000,TWTR,Twitter
2020-02-19T00:00:00Z,38.770000,TWTR,Twitter
2020-02-20T00:00:00Z,39.050000,TWTR,Twitter
2020-02-21T00:00:00Z,38.310000,TWTR,Twitter
2020-02-24T00:00:00Z,35.890000,TWTR,Twitter
2020-02-25T00:00:00Z,35.210000,TWTR,Twitter
2020-02-26T00:00:00Z,34.630000,TWTR,Twitter
2020-02-27T00:00:00Z,33.010000,TWTR,Twitter
2020-02-28T00:00:00Z,33.200000,TWTR,Twitter
2020-03-02T00:00:00Z,35.820000,TWTR,Twitter
2020-03-03T00:00:00Z,34.930000,TWTR,Twitter
2020-03-04T00:00:00Z,36.000000,TWTR,Twitter
2020-03-05T00:00:00Z,34.970000,TWTR,Twitter
2020-03-06T00:00:00Z,33.460000,TWTR,Twitter
2020-03-09T00:00:00Z,31.520000,TWTR,Twitter
2020-03-10T00:00:00Z,34.310000,TWTR,Twitter
2020-03-11T00:00:00Z,31.300000,TWTR,Twitter
2020-03-12T00:00:00Z,26.780000,TWTR,Twitter
2020-03-13T00:00:00Z,29.290000,TWTR,Twitter
2020-03-16T00:00:00Z,24.040000,TWTR,Twitter
2020-03-17T00:00:00Z,24.480000,TWTR,Twitter
2020-03-18T00:00:00Z,22.000000,TWTR,Twitter
2020-03-19T00:00:00Z,24.130000,TWTR,Twitter
2020-03-20T00:00:00Z,23.950000,TWTR,Twitter
2020-03-23T00:00:00Z,24.690000,TWTR,Twitter
2020-03-24T00:00:00Z,25.850000,TWTR,Twitter
2020-03-25T00:00:00Z,25.970000,TWTR,Twitter
2020-03-26T00:00:00Z,26.410000,TWTR,Twitter
2020-03-27T00:00:00Z,25.290000,TWTR,Twitter
